1,pick_lat,pick_lng
20271,17.4470329,78.3966675
20272,17.3638268,78.5212021
20273,17.4104195,78.4505692
20274,17.3922405,78.4688873
20275,17.4749489,78.381424
20276,17.4156227,78.4455338
20277,17.4090862,78.4516754
20278,17.3898296,78.4905243
20279,17.39147,78.5162888
20280,17.4348259,78.5008392
20281,17.4564877,78.4431
20282,17.4619789,78.3425827
20283,17.3900089,78.4983902
20284,17.4077148,78.3987885
20285,17.451458,78.3808594
20286,17.4590054,78.3666458
20287,17.4142303,78.36763
20288,17.4435081,78.3581009
20289,17.4604149,78.3446274
20290,17.4547005,78.3894806
20291,17.4871006,78.3962784
20292,17.4394398,78.433609
20293,17.4962082,78.3725815
20294,17.3814812,78.4385834
20295,17.4621754,78.3671951
20296,17.434433,78.4483109
20297,17.4607925,78.3703995
20298,17.402319,78.5597534
20299,17.4698257,78.3680649
20300,17.4227715,78.3387604
20301,17.4108906,78.4534454
20302,17.4538536,78.364357
20303,17.460743,78.3665543
20304,17.4163437,78.433403
20305,17.3912888,78.5165482
20306,17.4297905,78.426178
20307,17.462862,78.4816818
20308,17.4362488,78.4837952
20309,17.3994675,78.4020309
20310,17.3866558,78.4910965
20311,17.3434277,78.5373917
20312,17.4092636,78.4296799
20313,17.4325809,78.3653259
20314,17.4303608,78.5149307
20315,17.4441261,78.470726
20316,17.4614105,78.3522491
20317,17.4504776,78.3890686
20318,17.4328938,78.4464874
20319,17.444479,78.3915176
20320,17.3907795,78.4251328
20321,17.4749088,78.5594177
20322,17.4239445,78.4929352
20323,17.4477158,78.4975281
20324,17.4473743,78.3783035
20325,17.389822,78.529747
20326,17.482893,78.3624954
20327,17.4075394,78.4800339
20328,17.4091682,78.4848022
20329,17.4363708,78.4297333
20330,17.4053917,78.4442749
20331,17.3768749,78.547287
20332,17.4287777,78.5287704
20333,17.3966312,78.5158691
20334,17.3697643,78.5535049
20335,17.4324398,78.3821945
20336,17.468504,78.3702087
20337,17.4223862,78.3782578
20338,17.4207249,78.4433899
20339,17.4539795,78.4224625
20340,17.3939171,78.4936676
20341,17.4080734,78.5071945
20342,17.4268494,78.4528427
20343,17.3735905,78.4674606
20344,17.3863811,78.5140457
20345,17.4642391,78.3688507
20346,17.4340267,78.4377899
20347,17.4051151,78.5078583
20348,17.4509869,78.3579636
20349,17.4474907,78.4113464
20350,17.4195786,78.4634018
20351,17.4230309,78.4627914
20352,17.4477291,78.3932037
20353,17.4551392,78.3807678
20354,17.3794498,78.4951096
20355,17.4499226,78.3890839
20356,17.4867458,78.3743515
20357,17.4457588,78.392334
20358,17.3905373,78.4499359
20359,17.4559784,78.4864044
20360,17.5141449,78.3770447
20361,17.452837,78.4218445
20362,17.4410896,78.3566132
20363,17.3963318,78.4965363
20364,17.4045582,78.4068069
20365,17.4672375,78.5392838
20366,17.4447079,78.3605499
20367,17.5131302,78.3792801
20368,17.4510536,78.4415131
20369,17.4436436,78.3875046
20370,17.4318047,78.4426193
20371,17.3782978,78.4825134
20372,17.4262981,78.428299
20373,17.4296646,78.4435883
20374,17.4220867,78.4319382
20375,17.4234276,78.5025711
20376,17.3783588,78.4821701
20377,17.4389725,78.3873749
20378,17.4456978,78.447525
20379,17.467886,78.3699188
20380,17.4496708,78.4077301
20381,17.3709621,78.4963379
20382,17.4328537,78.4236679
20383,17.4160957,78.4167099
20384,17.4399014,78.3839645
20385,17.4660378,78.3636475
20386,17.4067192,78.3972931
20387,17.4403801,78.3581772
20388,17.4161091,78.4891891
20389,17.444622,78.386528
20390,17.3788567,78.4933929
20391,17.3788109,78.4844742
20392,17.4013767,78.3779068
20393,17.4591694,78.3994904
20394,17.4785938,78.5108719
20395,17.4360332,78.403862
20396,17.4330502,78.4249649
20397,17.3896942,78.4677658
20398,17.4697227,78.3637619
20399,17.440239,78.4262466
20400,17.3953724,78.4522095
20401,17.4635448,78.368103
20402,17.4523048,78.3672409
20403,17.4681873,78.398056
20404,17.4263592,78.4524155
20405,17.4434738,78.3926697
20406,17.407217,78.4111633
20407,17.4399147,78.3837814
20408,17.4600906,78.4508743
20409,17.3984146,78.3757401
20410,17.4473228,78.3729706
20411,17.3850098,78.4878845
20412,17.4685917,78.361496
20413,17.4344559,78.5009384
20414,17.4023151,78.5080948
20415,17.4469738,78.3729477
20416,17.3632278,78.4718857
20417,17.4068222,78.4910889
20418,17.4441814,78.3910675
20419,17.4878178,78.3829498
20420,17.4912663,78.3809967
20421,17.4223289,78.378006
20422,17.4731369,78.364212
20423,17.3902054,78.4855118
20424,17.4545155,78.3886337
20425,17.4522552,78.3697433
20426,17.4432526,78.4729233
20427,17.437212,78.3848343
20428,17.4402161,78.3755188
20429,17.5243511,78.4291992
20430,17.4468346,78.3700104
20431,17.4324036,78.385849
20432,17.4359894,78.5053558
20433,17.4026794,78.5590363
20434,17.3827667,78.5178833
20435,17.4407272,78.3882599
20436,17.4588909,78.3672104
20437,17.4363537,78.4443054
20438,17.4440136,78.3869171
20439,17.4728489,78.3628159
20440,17.435503,78.4482803
20441,17.4206638,78.3401642
20442,17.4972668,78.3975601
20443,17.4375458,78.3836441
20444,17.5060978,78.3865967
20445,17.4412441,78.3962631
20446,17.4537659,78.3664627
20447,17.4986134,78.3943176
20448,17.466711,78.4457016
20449,17.4051018,78.520752
20450,17.4095917,78.4540253
20451,17.3893261,78.499176
20452,17.4008026,78.4648209
20453,17.4284267,78.3421021
20454,17.4500675,78.3872757
20455,17.3951111,78.3691483
20456,17.4300594,78.4181824
20457,17.4003563,78.4632645
20458,17.4115143,78.4356918
20459,17.4301338,78.5148544
20460,17.4047947,78.4779663
20461,17.4200134,78.4479141
20462,17.4330425,78.4462891
20463,17.4515133,78.3714905
20464,17.4131737,78.4231567
20465,17.3708496,78.4623795
20466,17.4044323,78.4987183
20467,17.4016495,78.5470505
20468,17.4409599,78.391304
20469,17.4688587,78.3414917
20470,17.5233822,78.3589859
20471,17.4500179,78.379509
20472,17.4408569,78.3661499
20473,17.4628696,78.3707657
20474,17.4361591,78.3932495
20475,17.4676895,78.3642197
20476,17.4507351,78.3895721
20477,17.4051266,78.4841461
20478,17.3974686,78.520752
20479,17.4092007,78.4010086
20480,17.388176,78.4915771
20481,17.3690434,78.5173645
20482,17.4810333,78.3797379
20483,17.4393826,78.3959961
20484,17.4394264,78.4488068
20485,17.3980961,78.520401
20486,17.4301949,78.4372406
20487,17.3900127,78.5585022
20488,17.4414787,78.4692917
20489,17.3983822,78.4789047
20490,17.3936234,78.4887695
20491,17.4082394,78.4870453
20492,17.4560223,78.3984528
20493,17.4607086,78.3665161
20494,17.4372005,78.3839417
20495,17.4157162,78.4552383
20496,17.4194946,78.4641495
20497,17.446085,78.3874817
20498,17.4077187,78.4302368
20499,17.4561329,78.4007263
20500,17.4115295,78.4821396
20501,17.4483662,78.4967194
20502,17.4730854,78.3745804
20503,17.4151897,78.4197693
20504,17.3933163,78.4748459
20505,17.4413624,78.3960571
20506,17.3950214,78.4385605
20507,17.4992332,78.3981552
20508,17.4174061,78.4565048
20509,17.4273453,78.4526062
20510,17.4155445,78.4953156
20511,17.4467487,78.5118942
20512,17.4155293,78.4096985
20513,17.3940144,78.5103683
20514,17.442625,78.4955521
20515,17.4036732,78.4954071
20516,17.4727287,78.387352
20517,17.4518871,78.4950485
20518,17.4380207,78.4457474
20519,17.4101086,78.5099869
20520,17.4548702,78.3854141
20521,17.4435043,78.4754868
20522,17.4368382,78.4823227
20523,17.4578152,78.3718262
20524,17.4421673,78.4571609
20525,17.4431057,78.3548965
20526,17.4437637,78.3773499
20527,17.3946915,78.4400101
20528,17.4106045,78.4998016
20529,17.4257069,78.4529648
20530,17.4338322,78.3714447
20531,17.448576,78.3565063
20532,17.3786983,78.4841614
20533,17.4259777,78.4505615
20534,17.4791031,78.4816284
20535,17.3912563,78.5107498
20536,17.4324303,78.3820648
20537,17.426754,78.3313217
20538,17.405014,78.4807205
20539,17.4023399,78.4688721
20540,17.3781013,78.4837952
20541,17.4386349,78.4573746
20542,17.3952084,78.4313202
20543,17.4015083,78.4873199
20544,17.4041157,78.4817886
20545,17.4479694,78.4973602
20546,17.4075317,78.4682541
20547,17.4049263,78.4807053
20548,17.4250431,78.3789063
20549,17.4056492,78.5161362
20550,17.4340343,78.5022049
20551,17.4245014,78.4386368
20552,17.4389114,78.3915024
20553,17.3769379,78.4860306
20554,17.4067001,78.4365463
20555,17.4424725,78.4428635
20556,17.4012775,78.4874725
20557,17.437624,78.3848343
20558,17.3599548,78.5268097
20559,17.4246674,78.431694
20560,17.435976,78.3822021
20561,17.4455814,78.4519043
20562,17.4573154,78.5099106
20563,17.4108334,78.5071182
20564,17.4388237,78.4423294
20565,17.4423714,78.4431915
20566,17.404995,78.4806442
20567,17.4965973,78.3951874
20568,17.4469013,78.3730927
20569,17.4626923,78.3478699
20570,17.368372,78.574707
20571,17.4417877,78.3967819
20572,17.4055862,78.4779816
20573,17.4116631,78.4496841
20574,17.4480801,78.4967804
20575,17.4580135,78.3878937
20576,17.4664536,78.4464188
20577,17.4571991,78.5322647
20578,17.3973503,78.4472046
20579,17.3982811,78.4973907
20580,17.4438362,78.3744583
20581,17.3792229,78.4843369
20582,17.3962765,78.4231186
20583,17.4014473,78.485672
20584,17.3972588,78.5205994
20585,17.3897705,78.4886703
20586,17.3965187,78.5072556
20587,17.4497662,78.3874283
20588,17.4427605,78.3697968
20589,17.4220924,78.460495
20590,17.3804893,78.4996262
20591,17.4056187,78.4895706
20592,17.4123859,78.490654
20593,17.400631,78.4889755
20594,17.5027256,78.3783722
20595,17.4422493,78.4619446
20596,17.4092884,78.4505386
20597,17.4245377,78.4496307
20598,17.4395695,78.3958054
20599,17.4857903,78.3585815
20600,17.4971523,78.4073639
20601,17.4153881,78.4320221
20602,17.4205132,78.3480911
20603,17.3929138,78.4385757
20604,17.4141636,78.4078445
20605,17.4468746,78.3734055
20606,17.4521084,78.3915253
20607,17.4417706,78.3823547
20608,17.4467945,78.3655167
20609,17.3748856,78.4255753
20610,17.3940907,78.5094986
20611,17.3996639,78.4916077
20612,17.4004974,78.4900055
20613,17.4978085,78.3977814
20614,17.4376297,78.3837814
20615,17.4200306,78.4475708
20616,17.4410725,78.3639755
20617,17.4040775,78.4760971
20618,17.4139633,78.5089951
20619,17.4319096,78.4477386
20620,17.4207478,78.339653
20621,17.4923668,78.4289093
20622,17.4094887,78.4375458
20623,17.4515171,78.3945999
20624,17.4521103,78.3888092
20625,17.442667,78.3700333
20626,17.4157581,78.41259
20627,17.4445553,78.3848419
20628,17.4451218,78.4296875
20629,17.4179745,78.4301529
20630,17.3987331,78.4867783
20631,17.4025383,78.4613876
20632,17.4242706,78.4387436
20633,17.4210167,78.3320389
20634,17.4429626,78.4430084
20635,17.4438591,78.4480133
20636,17.4033489,78.481575
20637,17.3851929,78.4877701
20638,17.393898,78.4849625
20639,17.4245319,78.4277878
20640,17.3676243,78.47966
20641,17.4062614,78.4626999
20642,17.4155655,78.4453049
20643,17.447155,78.3728867
20644,17.398634,78.4852982
20645,17.4399414,78.3760986
20646,17.5092678,78.407814
20647,17.4515305,78.3666611
20648,17.4076042,78.4683151
20649,17.5025043,78.415184
20650,17.4112244,78.5746613
20651,17.4412079,78.3972931
20652,17.40065,78.4884796
20653,17.3958378,78.488533
20654,17.4096279,78.423851
20655,17.4038887,78.4817734
20656,17.4387817,78.5062714
20657,17.3950405,78.493515
20658,17.4333458,78.5555725
20659,17.4428864,78.4428406
20660,17.3946171,78.4382629
20661,17.4482918,78.4965897
20662,17.352951,78.5464783
20663,17.4086018,78.4898376
20664,17.4487457,78.356842
20665,17.3942356,78.5085754
20666,17.4200745,78.3473663
20667,17.3969402,78.4841766
20668,17.4434814,78.3765793
20669,17.4143143,78.4039307
20670,17.398634,78.4872589
20671,17.4178829,78.4514542
20672,17.3946323,78.478775
20673,17.4487209,78.3873291
20674,17.441473,78.3971863
20675,17.4367104,78.4581833
20676,17.3947659,78.4781876
20677,17.4145317,78.426239
20678,17.4147072,78.4510574
20679,17.4394989,78.4483337
20680,17.438324,78.4107361
20681,17.4270248,78.5200348
20682,17.4083195,78.5192184
20683,17.4304752,78.492569
20684,17.5053291,78.4117813
20685,17.4432487,78.3839035
20686,17.4220848,78.4420242
20687,17.4639301,78.4520035
20688,17.4243984,78.4309845
20689,17.4468975,78.3742371
20690,17.4469376,78.3730698
20691,17.4177399,78.460144
20692,17.3974857,78.4943161
20693,17.4182529,78.4098816
20694,17.4468498,78.3733826
20695,17.3976784,78.4927597
20696,17.4473038,78.3729019
20697,17.4374809,78.3837738
20698,17.3984394,78.5196381
20699,17.4466305,78.5120773
20700,17.4283257,78.4513321
20701,17.4469185,78.3731384
20702,17.4011517,78.4885941
20703,17.3941517,78.4993973
20704,17.4530411,78.3957672
20705,17.4356918,78.4575272
20706,17.4362202,78.3933411
20707,17.4336834,78.4382019
20708,17.3787403,78.4836349
20709,17.4468346,78.3843689
20710,17.4432144,78.4368668
20711,17.3975067,78.4563293
20712,17.4429817,78.4948578
20713,17.3761272,78.4645157
20714,17.403492,78.4651794
20715,17.4418755,78.3975067
20716,17.3927689,78.4937134
20717,17.3729897,78.4761505
20718,17.4499054,78.3730164
20719,17.4470177,78.3730621
20720,17.4514771,78.395401
20721,17.4032459,78.4816971
20722,17.4375134,78.3836441
20723,17.4428043,78.369957
20724,17.4298038,78.5307465
20725,17.4441013,78.3875732
20726,17.4652386,78.3735046
20727,17.5272541,78.5219727
20728,17.4010811,78.4646149
20729,17.4453468,78.375412
20730,17.4313297,78.4491043
20731,17.4470482,78.373085
20732,17.4385681,78.4104767
20733,17.3977699,78.5127258
20734,17.4353714,78.4394379
20735,17.4439621,78.3772659
20736,17.4092655,78.4509888
20737,17.451086,78.369751
20738,17.4439774,78.4709854
20739,17.39814,78.484581
20740,17.4469013,78.3733521
20741,17.4437485,78.3744583
20742,17.4183369,78.3439941
20743,17.3994274,78.4620972
20744,17.4909325,78.3534851
20745,17.4248905,78.428627
20746,17.4408054,78.3970261
20747,17.4315701,78.4067993
20748,17.3941631,78.4844742
20749,17.4876556,78.3955841
20750,17.437851,78.3954391
20751,17.4265633,78.3313828
20752,17.4172935,78.4413223
20753,17.4346333,78.5054855
20754,17.4078732,78.4510193
20755,17.4239979,78.4391098
20756,17.4267521,78.4330368
20757,17.4429245,78.354187
20758,17.4187222,78.4119415
20759,17.4640827,78.4759369
20760,17.451643,78.3702545
20761,17.4308701,78.4878159
20762,17.4398575,78.5007019
20763,17.4065857,78.4625549
20764,17.4370995,78.4425583
20765,17.4271221,78.4146805
20766,17.4837666,78.3172836
20767,17.4428329,78.3554077
20768,17.4208221,78.4495316
20769,17.4079494,78.4390182
20770,17.4735355,78.4922256
20771,17.4420681,78.4874268
20772,17.4473057,78.3899536
20773,17.425663,78.4515457
20774,17.4535484,78.3924408
20775,17.4709034,78.3844604
20776,17.393961,78.4836197
20777,17.4303379,78.3626404
20778,17.4303265,78.406189
20779,17.3948898,78.4782791
20780,17.3934593,78.495903
20781,17.4465561,78.5016632
20782,17.4246292,78.4256363
20783,17.4304657,78.3708496
20784,17.4178963,78.431015
20785,17.3982487,78.4731674
20786,17.4253368,78.423172
20787,17.4166546,78.4837646
20788,17.4441109,78.4608917
20789,17.5079403,78.3683319
20790,17.4607716,78.3666306
20791,17.3240738,78.5349884
20792,17.374239,78.4177856
20793,17.4354706,78.4090347
20794,17.448864,78.362236
20795,17.4033794,78.4619064
20796,17.4216003,78.4371033
20797,17.4469872,78.3586731
20798,17.4420071,78.4850235
20799,17.3938618,78.4832916
20800,17.4373341,78.3953476
20801,17.437376,78.3839111
20802,17.4007797,78.488678
20803,17.3948097,78.4737854
20804,17.4249802,78.4487
20805,17.3924389,78.4936829
20806,17.4377136,78.3826523
20807,17.432888,78.4062042
20808,17.4373245,78.3835297
20809,17.3658257,78.5307312
20810,17.4526119,78.3923492
20811,17.4482327,78.4962997
20812,17.4302883,78.4227676
20813,17.437067,78.384697
20814,17.4242115,78.4579239
20815,17.4321175,78.4883423
20816,17.4514713,78.3949966
20817,17.5184155,78.4347916
20818,17.3778362,78.4842834
20819,17.424818,78.4573364
20820,17.4479027,78.3889008
20821,17.4004993,78.4880371
20822,17.3986988,78.4870224
20823,17.4047966,78.464447
20824,17.4490833,78.3637695
20825,17.3902092,78.4919586
20826,17.4149284,78.447464
20827,17.4469414,78.3730927
20828,17.4680481,78.5737305
20829,17.4444122,78.3770523
20830,17.4340172,78.4600754
20831,17.4553299,78.3726807
20832,17.4152145,78.4117508
20833,17.4011288,78.464447
20834,17.4294357,78.3652267
20835,17.4587402,78.3673325
20836,17.439703,78.4977951
20837,17.453392,78.3706665
20838,17.4470291,78.3730087
20839,17.4183712,78.5420151
20840,17.3933582,78.4962387
20841,17.3782883,78.4830933
20842,17.4451675,78.4995956
20843,17.4442253,78.386322
20844,17.4514961,78.3711853
20845,17.4002457,78.4877777
20846,17.3926735,78.4348984
20847,17.4502296,78.3891754
20848,17.419075,78.3748932
20849,17.4890785,78.5354919
20850,17.4210701,78.4106674
20851,17.4247532,78.4382706
20852,17.4264202,78.4236679
20853,17.435957,78.3944016
20854,17.4215603,78.3323975
20855,17.382967,78.4829865
20856,17.451088,78.3715591
20857,17.4151478,78.4474258
20858,17.446888,78.3731232
20859,17.4063663,78.4299698
20860,17.4212475,78.3323441
20861,17.420433,78.4115906
20862,17.4604034,78.38414
20863,17.4231663,78.4609833
20864,17.4256115,78.4571381
20865,17.4383831,78.3811188
20866,17.4420643,78.442543
20867,17.4469719,78.3731003
20868,17.426918,78.3314285
20869,17.446909,78.3729172
20870,17.4339428,78.3848267
20871,17.4375477,78.3836288
20872,17.4367142,78.3473892
20873,17.4416008,78.4472427
20874,17.4966888,78.3678055
20875,17.4378624,78.4436951
20876,17.4257488,78.437561
20877,17.4758492,78.3853989
20878,17.4171696,78.4516525
20879,17.4151039,78.4463348
20880,17.3986778,78.4869308
20881,17.3941364,78.4840775
20882,17.4364624,78.4441757
20883,17.4018536,78.4879761
20884,17.4409714,78.4525452
20885,17.4427605,78.3699722
20886,17.4029198,78.5101852
20887,17.4577694,78.3723984
20888,17.3985958,78.4870453
20889,17.4375343,78.3836975
20890,17.4189053,78.4436798
20891,17.4052906,78.4550095
20892,17.4437199,78.3751526
20893,17.4071217,78.4026413
20894,17.5035343,78.3875656
20895,17.4468136,78.3742142
20896,17.4521561,78.3638535
20897,17.4427204,78.3698044
20898,17.4371014,78.3847809
20899,17.3850975,78.4878845
20900,17.4042206,78.4545135
20901,17.4425907,78.387558
20902,17.4218502,78.3752289
20903,17.4490414,78.3881912
20904,17.436573,78.3473053
20905,17.4395618,78.5034866
20906,17.4011116,78.474144
20907,17.4508171,78.3812103
20908,17.4372826,78.3839798
20909,17.3857536,78.4740601
20910,17.4023743,78.4876328
20911,17.4387341,78.380806
20912,17.4621944,78.4909592
20913,17.4503803,78.3724594
20914,17.4284229,78.5548706
20915,17.470377,78.4823532
20916,17.40411,78.4762878
20917,17.4375191,78.3835754
20918,17.4603519,78.384201
20919,17.4373798,78.3848724
20920,17.4244118,78.3398056
20921,17.4491596,78.387001
20922,17.4042377,78.4762955
20923,17.4445686,78.465889
20924,17.4368095,78.4445801
20925,17.4376488,78.3829422
20926,17.4465275,78.3833847
20927,17.4274921,78.4413452
20928,17.4401817,78.44944
20929,17.4201946,78.4313278
20930,17.4415569,78.3971405
20931,17.4184093,78.343895
20932,17.4230118,78.461113
20933,17.4518585,78.3913498
20934,17.4347897,78.3981781
20935,17.4482174,78.3788681
20936,17.4956894,78.3362045
20937,17.448061,78.3537521
20938,17.4398842,78.504837
20939,17.4511375,78.3732452
20940,17.5136566,78.454567
20941,17.4435596,78.3854141
20942,17.4438419,78.3745956
20943,17.4373703,78.3836441
20944,17.4375992,78.3834534
20945,17.442688,78.387291
20946,17.4444733,78.3867111
20947,17.4376335,78.3822021
20948,17.4009991,78.4645309
20949,17.4120922,78.4496536
20950,17.3992996,78.5046005
20951,17.4032993,78.4633789
20952,17.4210987,78.3751373
20953,17.4706726,78.3842545
20954,17.4480057,78.4972534
20955,17.4430542,78.4875565
20956,17.3976612,78.5048141
20957,17.4203815,78.4116211
20958,17.41362,78.4488449
20959,17.4362144,78.3850403
20960,17.4428806,78.3701859
20961,17.4418488,78.3837357
20962,17.4380646,78.4762726
20963,17.4454613,78.5003128
20964,17.4210892,78.462326
20965,17.4367676,78.3855286
20966,17.4331684,78.3865738
20967,17.4468956,78.3799438
20968,17.3937778,78.4788971
20969,17.4304638,78.4349136
20970,17.4269104,78.5306168
20971,17.4354954,78.4833679
20972,17.4214039,78.452507
20973,17.3942375,78.4844742
20974,17.454937,78.3780289
20975,17.4022255,78.5185242
20976,17.4437275,78.3752213
20977,17.4285831,78.4452209
20978,17.4374256,78.4483261
20979,17.4770794,78.4218826
20980,17.5230656,78.3528366
20981,17.4521866,78.3641586
20982,17.3853817,78.4871826
20983,17.3986511,78.4815216
20984,17.4362106,78.444458
20985,17.4214516,78.3356476
20986,17.4375668,78.3826447
20987,17.4705868,78.4428711
20988,17.4832935,78.39254
20989,17.4211273,78.3752289
20990,17.417614,78.4587326
20991,17.437088,78.5788574
20992,17.3986397,78.4870758
20993,17.4067802,78.4720154
20994,17.3940258,78.4627686
20995,17.425621,78.433197
20996,17.406023,78.4647903
20997,17.4109764,78.4192276
20998,17.4544754,78.3866882
20999,17.4213467,78.3356552
21000,17.4207344,78.4348755
21001,17.3822632,78.4813538
21002,17.4444714,78.466568
21003,17.4421024,78.4412537
21004,17.4428291,78.3799286
21005,17.4013138,78.4732361
21006,17.4355335,78.483284
21007,17.4210567,78.4110718
21008,17.4322701,78.4482193
21009,17.4365921,78.4007263
21010,17.4225101,78.3367767
21011,17.3986797,78.4501419
21012,17.4271832,78.3691635
21013,17.4075127,78.4698181
21014,17.4976082,78.3911667
21015,17.4438095,78.3773193
21016,17.4426823,78.370285
21017,17.4491673,78.3639526
21018,17.4273777,78.5207748
21019,17.425375,78.3787994
21020,17.4242802,78.4389267
21021,17.4112015,78.4521713
21022,17.3993149,78.4916992
21023,17.4159889,78.4473343
21024,17.4242725,78.4228058
21025,17.4012814,78.4750977
21026,17.4273052,78.4144592
21027,17.4246387,78.4226456
21028,17.3969402,78.4940033
21029,17.448082,78.4979401
21030,17.428915,78.4424973
21031,17.4019566,78.4881439
21032,17.4153576,78.4580536
21033,17.4471302,78.3781509
21034,17.4466228,78.5118637
21035,17.4248276,78.4233704
21036,17.4772072,78.3784256
21037,17.4223709,78.5100708
21038,17.4448795,78.392128
21039,17.4387112,78.3808594
21040,17.4243603,78.4309921
21041,17.4525108,78.3699951
21042,17.4367905,78.4009476
21043,17.4420433,78.3976212
21044,17.4092693,78.4510803
21045,17.3995991,78.4918747
21046,17.3917179,78.4682465
21047,17.4047623,78.4767456
21048,17.4017544,78.4917526
21049,17.4415417,78.3594437
21050,17.4377365,78.3629303
21051,17.4449139,78.4618912
21052,17.479763,78.5746384
21053,17.4409351,78.3797531
21054,17.4132462,78.465538
21055,17.3684235,78.4836044
21056,17.4375439,78.3834
21057,17.37537,78.444519
21058,17.4315014,78.3783646
21059,17.4552498,78.372612
21060,17.4577427,78.3723679
21061,17.3619003,78.4565811
21062,17.4206409,78.3399658
21063,17.4588203,78.3848495
21064,17.4204369,78.4115829
21065,17.4008617,78.4869003
21066,17.436224,78.4525681
21067,17.4258461,78.448494
21068,17.3859863,78.4743881
21069,17.4580536,78.3724823
21070,17.3404388,78.5481873
21071,17.4483204,78.4612808
21072,17.3943024,78.4999008
21073,17.4859161,78.387207
21074,17.389679,78.4946518
21075,17.3929443,78.4801788
21076,17.4248867,78.5049744
21077,17.4367695,78.4443054
21078,17.4263916,78.3408279
21079,17.4205704,78.3446655
21080,17.4251175,78.4144974
21081,17.4221268,78.3369827
21082,17.4238033,78.4287338
21083,17.4309616,78.3720398
21084,17.3934364,78.4959183
21085,17.4257069,78.4235001
21086,17.4515686,78.3711243
21087,17.4365311,78.3470535
21088,17.3750439,78.5308151
21089,17.4434128,78.3923416
21090,17.4408245,78.4875259
21091,17.4536476,78.3707123
21092,17.4220581,78.4605103
21093,17.4511986,78.3714447
21094,17.3990402,78.4819031
21095,17.414959,78.447113
21096,17.3980408,78.4910965
21097,17.4029007,78.460022
21098,17.412447,78.430748
21099,17.397501,78.4897079
21100,17.4250107,78.5069351
21101,17.3905144,78.4361877
21102,17.419878,78.3479233
21103,17.4274502,78.4417648
21104,17.4143009,78.4481125
21105,17.4079857,78.4474106
21106,17.3882561,78.476387
21107,17.3964462,78.4237213
21108,17.4381866,78.381546
21109,17.4037666,78.4081879
21110,17.451355,78.3709717
21111,17.4055729,78.4763641
21112,17.4239159,78.4538269
21113,17.3897114,78.4990387
21114,17.4622803,78.3509293
21115,17.4000568,78.4484787
21116,17.4254169,78.4233704
21117,17.4177074,78.4293289
21118,17.41465,78.4211884
21119,17.4082756,78.4509125
21120,17.4261017,78.421402
21121,17.4494705,78.4465027
21122,17.4288044,78.418045
21123,17.3988705,78.4874268
21124,17.4046688,78.464241
21125,17.393486,78.4958801
21126,17.4305363,78.5404434
21127,17.4512444,78.3714523
21128,17.4069939,78.4721985
21129,17.4221287,78.3754349
21130,17.451685,78.3712387
21131,17.4418278,78.4468689
21132,17.4070454,78.3854446
21133,17.4966335,78.371994
21134,17.3970604,78.4793396
21135,17.4130707,78.4503632
21136,17.4460754,78.3657684
21137,17.3908749,78.4595261
21138,17.4470692,78.3730698
21139,17.3948517,78.459343
21140,17.4377613,78.3823471
21141,17.3569851,78.473671
21142,17.3684502,78.5250626
21143,17.4260426,78.4213715
21144,17.385973,78.4868011
21145,17.4697552,78.4437027
21146,17.4290905,78.4505463
21147,17.4141941,78.4083405
21148,17.4438095,78.3772964
21149,17.4342041,78.4911652
21150,17.3987579,78.4501801
21151,17.3478203,78.5541153
21152,17.4370823,78.4457245
21153,17.416256,78.4337463
21154,17.43536,78.3978577
21155,17.4323387,78.3819809
21156,17.4024029,78.5029678
21157,17.4116211,78.4358749
21158,17.4470272,78.3936462
21159,17.3900261,78.4809418
21160,17.4238071,78.4579849
21161,17.3879662,78.4751816
21162,17.4147987,78.4201813
21163,17.4371872,78.3832703
21164,17.4370575,78.4125366
21165,17.4026279,78.4570313
21166,17.439682,78.4952545
21167,17.4635506,78.4914398
21168,17.4468689,78.3735352
21169,17.4055328,78.4646378
21170,17.4409924,78.3782043
21171,17.4463902,78.3873825
21172,17.4575062,78.4764862
21173,17.3931999,78.4838638
21174,17.4515018,78.3712158
21175,17.4515057,78.3711929
21176,17.4983654,78.3899002
21177,17.4138432,78.5163345
21178,17.4828701,78.3714752
21179,17.4369087,78.3958282
21180,17.4102879,78.4206009
21181,17.4516201,78.3704224
21182,17.4364643,78.3934326
21183,17.4374523,78.4817886
21184,17.429739,78.4474792
21185,17.4370804,78.3845062
21186,17.4505424,78.3917465
21187,17.4259129,78.4381332
21188,17.4255276,78.4232864
21189,17.4056664,78.5057144
21190,17.4247894,78.3787613
21191,17.4153557,78.5255966
21192,17.408432,78.4898911
21193,17.5143356,78.361908
21194,17.3689861,78.5204926
21195,17.4520588,78.3914719
21196,17.428091,78.450058
21197,17.4835892,78.3937759
21198,17.4140415,78.4243927
21199,17.4131908,78.4241791
21200,17.4024582,78.4557648
21201,17.4550896,78.377861
21202,17.3964939,78.472374
21203,17.3932247,78.4734192
21204,17.4448547,78.383873
21205,17.453516,78.3707657
21206,17.4381809,78.379715
21207,17.4925804,78.4021149
21208,17.4131069,78.4655762
21209,17.458992,78.3846054
21210,17.4213238,78.3323669
21211,17.4500847,78.3726273
21212,17.4098511,78.4609375
21213,17.4182091,78.43293
21214,17.4239407,78.4278717
21215,17.4009705,78.5006714
21216,17.4097824,78.4979706
